DisclosedDate,DisclosedTime,LocalCode,DisclosureNumber,TypeOfDocument,TypeOfCurrentPeriod,CurrentPeriodStartDate,CurrentPeriodEndDate,CurrentFiscalYearStartDate,CurrentFiscalYearEndDate,NextFiscalYearStartDate,NextFiscalYearEndDate,NetSales,OperatingProfit,OrdinaryProfit,Profit,EarningsPerShare,DilutedEarningsPerShare,TotalAssets,Equity,EquityToAssetRatio,BookValuePerShare,CashFlowsFromOperatingActivities,CashFlowsFromInvestingActivities,CashFlowsFromFinancingActivities,CashAndEquivalents,ResultDividendPerShare2ndQuarter,ResultDividendPerShareFiscalYearEnd,ResultDividendPerShareAnnual,ResultTotalDividendPaidAnnual,ResultPayoutRatioAnnual,ForecastDividendPerShare2ndQuarter,ForecastDividendPerShareFiscalYearEnd,ForecastDividendPerShareAnnual,NextYearForecastDividendPerShare2ndQuarter,NextYearForecastDividendPerShareFiscalYearEnd,NextYearForecastDividendPerShareAnnual,NextYearForecastPayoutRatioAnnual,ForecastNetSales2ndQuarter,ForecastOperatingProfit2ndQuarter,ForecastOrdinaryProfit2ndQuarter,ForecastProfit2ndQuarter,ForecastEarningsPerShare2ndQuarter,NextYearForecastNetSales2ndQuarter,NextYearForecastOperatingProfit2ndQuarter,NextYearForecastOrdinaryProfit2ndQuarter,NextYearForecastProfit2ndQuarter,NextYearForecastEarningsPerShare2ndQuarter,ForecastNetSales,ForecastOperatingProfit,ForecastOrdinaryProfit,ForecastProfit,ForecastEarningsPerShare,NextYearForecastNetSales,NextYearForecastOperatingProfit,NextYearForecastOrdinaryProfit,NextYearForecastProfit,NextYearForecastEarningsPerShare,MaterialChangesInSubsidiaries,ChangesBasedOnRevisionsOfAccountingStandard,ChangesOtherThanOnesBasedOnRevisionsOfAccountingStandard,ChangesInAccountingEstimates,RetrospectiveRestatement,NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock,NumberOfTreasuryStockAtTheEndOfFiscalYear,AverageNumberOfShares,NonConsolidatedNetSales,NonConsolidatedOperatingProfit,NonConsolidatedOrdinaryProfit,NonConsolidatedProfit,NonConsolidatedEarningsPerShare,NonConsolidatedTotalAssets,NonConsolidatedEquity,NonConsolidatedEquityToAssetRatio,NonConsolidatedBookValuePerShare,ForecastNonConsolidatedNetSales2ndQuarter,ForecastNonConsolidatedOperatingProfit2ndQuarter,ForecastNonConsolidatedOrdinaryProfit2ndQuarter,ForecastNonConsolidatedProfit2ndQuarter,ForecastNonConsolidatedEarningsPerShare2ndQuarter,NextYearForecastNonConsolidatedNetSales2ndQuarter,NextYearForecastNonConsolidatedOrdinaryProfit2ndQuarter,NextYearForecastNonConsolidatedProfit2ndQuarter,NextYearForecastNonConsolidatedEarningsPerShare2ndQuarter,ForecastNonConsolidatedNetSales,ForecastNonConsolidatedOperatingProfit,ForecastNonConsolidatedOrdinaryProfit,ForecastNonConsolidatedProfit,ForecastNonConsolidatedEarningsPerShare,NextYearForecastNonConsolidatedNetSales,NextYearForecastNonConsolidatedOrdinaryProfit,NextYearForecastNonConsolidatedProfit,NextYearForecastNonConsolidatedEarningsPerShare,Code,Name,Sector
2023-05-01 00:00:00+09:00,12:00:00,46260,20230428556932,FYFinancialStatements_Consolidated_JP,FY,2022-04-01,2023-03-31 00:00:00+09:00,2022-04-01 00:00:00+09:00,2023-03-31 00:00:00+09:00,2023-04-01,2024-03-31,97338000000.0,15972000000.0,15462000000.0,11405000000.0,203.71,,187263000000.0,92739000000.0,0.495,1663.25,22736000000.0,-13160000000.0,-13942000000.0,47088000000.0,37.0,52.0,89.0,4986000000.0,0.437,,,,38.0,38.0,76.0,0.426,,,,,,49200000000.0,6500000000.0,6400000000.0,4500000000.0,80.37,,,,,,101700000000.0,15100000000.0,14700000000.0,10000000000.0,178.6,False,True,False,False,False,58185501.0,2429150.0,55989729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4626,太陽ホールディングス,化学
2023-05-08 00:00:00+09:00,13:30:00,77410,20230502558586,FYFinancialStatements_Consolidated_IFRS,FY,2022-04-01,2023-03-31 00:00:00+09:00,2022-04-01 00:00:00+09:00,2023-03-31 00:00:00+09:00,2023-04-01,2024-03-31,723582000000.0,,,168638000000.0,469.76,469.47,1028326000000.0,814604000000.0,0.796,2311.72,201829000000.0,-47496000000.0,-194593000000.0,405888000000.0,45.0,65.0,110.0,39099000000.0,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,,356960520.0,2972069.0,358986073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7741,ＨＯＹＡ,精密機器
2023-05-08 00:00:00+09:00,15:00:00,31320,20230508559644,FYFinancialStatements_Consolidated_JP,FY,2022-04-01,2023-03-31 00:00:00+09:00,2022-04-01 00:00:00+09:00,2023-03-31 00:00:00+09:00,2023-04-01,2024-03-31,1029263000000.0,61646000000.0,56832000000.0,41030000000.0,664.89,,517620000000.0,207762000000.0,0.386,3299.25,38896000000.0,-869000000.0,-27100000000.0,37492000000.0,65.0,75.0,140.0,8593000000.0,0.211,,,,75.0,75.0,150.0,,,,,,,528000000000.0,30400000000.0,29200000000.0,20400000000.0,336.87,,,,,,1100000000000.0,62000000000.0,59500000000.0,41200000000.0,680.35,False,True,False,False,False,60857382.0,300365.0,61709482.0,10778000000.0,9397000000.0,9491000000.0,9409000000.0,152.48,87552000000.0,84681000000.0,0.967,1398.38,,,,,,,,,,,,,,,,,,,3132,マクニカホールディングス,商社
2023-05-09 00:00:00+09:00,15:00:00,69630,20230428556789,FYFinancialStatements_Consolidated_JP,FY,2022-04-01,2023-03-31 00:00:00+09:00,2022-04-01 00:00:00+09:00,2023-03-31 00:00:00+09:00,2023-04-01,2024-03-31,507882000000.0,92316000000.0,109530000000.0,80375000000.0,818.65,793.45,1123283000000.0,915465000000.0,0.814,9321.95,98628000000.0,-88738000000.0,-22153000000.0,294254000000.0,100.0,100.0,200.0,19629000000.0,0.244,,,,100.0,100.0,200.0,0.28,,,,,,250000000000.0,33000000000.0,33500000000.0,28000000000.0,285.3,,,,,,540000000000.0,75000000000.0,87000000000.0,70000000000.0,713.25,False,False,False,False,False,103000000.0,4857278.0,98141594.0,434951000000.0,53691000000.0,72721000000.0,53019000000.0,540.24,673676000000.0,515374000000.0,0.765,5251.28,,,,,,,,,,,,,,,,,,,6963,ローム,電気機器
2023-05-10 00:00:00+09:00,15:30:00,49800,20230510562895,FYFinancialStatements_Consolidated_JP,FY,2022-04-01,2023-03-31 00:00:00+09:00,2022-04-01 00:00:00+09:00,2023-03-31 00:00:00+09:00,2023-04-01,2024-03-31,106167000000.0,32288000000.0,30174000000.0,20685000000.0,350.62,348.78,126379000000.0,73774000000.0,0.577,1257.14,21339000000.0,-9447000000.0,-12535000000.0,29286000000.0,30.0,35.0,65.0,3993000000.0,0.185,,,,35.0,40.0,75.0,0.246,,,,,,,,,,,,,,,,100000000000.0,25000000000.0,26300000000.0,18000000000.0,305.09,False,True,False,False,False,64575000.0,6589029.0,58997371.0,94003000000.0,28495000000.0,26447000000.0,18274000000.0,,108399000000.0,59935000000.0,0.553,,,,,,,,,,,,,,,,,,,,4980,デクセリアルズ,化学
2023-05-10 00:00:00+09:00,15:30:00,77350,20230509562167,FYFinancialStatements_Consolidated_JP,FY,2022-04-01,2023-03-31 00:00:00+09:00,2022-04-01 00:00:00+09:00,2023-03-31 00:00:00+09:00,2023-04-01,2024-03-31,460834000000.0,76452000000.0,77393000000.0,57491000000.0,1216.33,1185.25,562816000000.0,299926000000.0,0.533,6325.44,73906000000.0,-12514000000.0,-20961000000.0,173660000000.0,,365.0,365.0,17362000000.0,0.3,,,,140.0,114.0,,0.301,,,,,,229000000000.0,35500000000.0,34000000000.0,22000000000.0,464.04,,,,,,495000000000.0,85000000000.0,82000000000.0,58000000000.0,611.69,False,True,False,False,False,50794866.0,3385014.0,47266104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7735,ＳＣＲＥＥＮホールディングス,電気機器
2023-05-11 00:00:00+09:00,15:00:00,41860,20230427555273,1QFinancialStatements_Consolidated_JP,1Q,2023-01-01,2023-03-31 00:00:00+09:00,2023-01-01 00:00:00+09:00,2023-12-31 00:00:00+09:00,,,38463000000.0,5392000000.0,5762000000.0,2157000000.0,53.55,53.47,237140000000.0,181005000000.0,0.717,4219.31,,,,,,,,,,82.0,82.0,164.0,,,,,89000000000.0,14800000000.0,15100000000.0,7900000000.0,196.01,,,,,,187500000000.0,31000000000.0,31600000000.0,19400000000.0,479.86,,,,,,False,True,False,False,False,42600000.0,2314605.0,40281307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4186,東京応化工業,化学
2023-05-11 00:00:00+09:00,15:00:00,34360,20230509562067,1QFinancialStatements_Consolidated_JP,1Q,2023-01-01,2023-03-31 00:00:00+09:00,2023-01-01 00:00:00+09:00,2023-12-31 00:00:00+09:00,,,109948000000.0,25974000000.0,27384000000.0,37698000000.0,107.66,,946652000000.0,609495000000.0,0.587,,,,,,,,,,,40.0,,,,,,,217900000000.0,42900000000.0,43300000000.0,47100000000.0,134.79,,,,,,,,,,,,,,,,False,False,False,False,False,350175139.0,7940.0,350167199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3436,ＳＵＭＣＯ,非鉄・金属
2023-05-11 00:00:00+09:00,15:00:00,67070,20230510563843,FYFinancialStatements_Consolidated_JP,FY,2022-04-01,2023-03-31 00:00:00+09:00,2022-04-01 00:00:00+09:00,2023-03-31 00:00:00+09:00,2023-04-01,2024-03-31,225387000000.0,26156000000.0,27229000000.0,9533000000.0,394.87,387.82,301951000000.0,173195000000.0,0.368,4601.59,19200000000.0,-27679000000.0,11712000000.0,63814000000.0,15.0,15.0,30.0,726000000.0,0.076,,,,15.0,15.0,30.0,0.052,,,,,,116000000000.0,16900000000.0,15700000000.0,5600000000.0,231.94,,,,,,240000000000.0,38000000000.0,36000000000.0,14000000000.0,579.85,False,True,False,False,False,25098060.0,955625.0,24144087.0,107490000000.0,-2695000000.0,-3167000000.0,-3863000000.0,-160.0,127941000000.0,42510000000.0,0.332,1760.83,,,,,,,,,,,,,,,,,,,6707,サンケン電気,電気機器
2023-05-11 00:00:00+09:00,15:00:00,81540,20230511565502,FYFinancialStatements_Consolidated_JP,FY,2022-04-01,2023-03-31 00:00:00+09:00,2022-04-01 00:00:00+09:00,2023-03-31 00:00:00+09:00,2023-04-01,2024-03-31,608064000000.0,32249000000.0,32739000000.0,23070000000.0,878.65,,286217000000.0,129737000000.0,0.453,4935.36,30569000000.0,-4805000000.0,-15549000000.0,50307000000.0,100.0,120.0,220.0,5777000000.0,0.25,,,,110.0,110.0,220.0,0.321,,,,,,,,,,,,,,,,550000000000.0,25000000000.0,25000000000.0,18000000000.0,685.42,False,True,False,False,False,28702118.0,2440983.0,26257182.0,137522000000.0,6007000000.0,11466000000.0,12604000000.0,479.99,127208000000.0,50431000000.0,0.396,1920.21,,,,,,,,,,,,,,,,,,,8154,加賀電子,商社
2023-05-11 00:00:00+09:00,15:30:00,63150,20230424551472,FYFinancialStatements_Consolidated_JP,FY,2022-04-01,2023-03-31 00:00:00+09:00,2022-04-01 00:00:00+09:00,2023-03-31 00:00:00+09:00,2023-04-01,2024-03-31,53822000000.0,10037000000.0,10206000000.0,7346000000.0,293.69,,73468000000.0,47623000000.0,0.643,1887.38,2831000000.0,-2746000000.0,3962000000.0,16430000000.0,0.0,40.0,40.0,1000000000.0,0.136,,,,0.0,40.0,40.0,0.175,,,,,,21000000000.0,1850000000.0,1850000000.0,1290000000.0,51.56,,,,,,51000000000.0,8160000000.0,8160000000.0,5710000000.0,228.22,True,False,False,False,False,25033238.0,13597.0,25015367.0,42401000000.0,4522000000.0,4641000000.0,3355000000.0,134.13,50617000000.0,29201000000.0,0.577,1167.13,,,,,,16500000000.0,685000000.0,475000000.0,18.99,,,,,,40500000000.0,4015000000.0,2805000000.0,112.11,6315,ＴＯＷＡ,機械
2023-05-11 00:00:00+09:00,15:30:00,80350,20230425552435,FYFinancialStatements_Consolidated_JP,FY,2022-04-01,2023-03-31 00:00:00+09:00,2022-04-01 00:00:00+09:00,2023-03-31 00:00:00+09:00,2023-04-01,2024-03-31,2209025000000.0,617723000000.0,625185000000.0,471584000000.0,1007.82,1003.86,2311594000000.0,1599524000000.0,0.687,3389.68,426270000000.0,-41756000000.0,-256534000000.0,472471000000.0,857.0,854.0,1711.0,267909000000.0,0.566,,,,128.0,192.0,320.0,0.5,,,,,,790000000000.0,161000000000.0,162000000000.0,120000000000.0,256.21,,,,,,1700000000000.0,393000000000.0,395000000000.0,300000000000.0,640.53,False,False,False,False,False,471632733.0,3272016.0,467926805.0,2020513000000.0,379942000000.0,585745000000.0,484557000000.0,1035.54,1728050000000.0,1099987000000.0,0.63,2323.12,,,,,,,,,,,,,,,,,,,8035,東京エレクトロン,電気機器
2023-05-12 00:00:00+09:00,13:00:00,44010,20230511566929,FYFinancialStatements_Consolidated_JP,FY,2022-04-01,2023-03-31 00:00:00+09:00,2022-04-01 00:00:00+09:00,2023-03-31 00:00:00+09:00,2023-04-01,2024-03-31,403343000000.0,32369000000.0,32579000000.0,16778000000.0,163.3,,500068000000.0,311709000000.0,0.522,2544.28,17253000000.0,-19520000000.0,-2618000000.0,79537000000.0,35.0,35.0,70.0,7209000000.0,0.429,,,,40.0,40.0,80.0,0.391,,,,,,202000000000.0,15000000000.0,14700000000.0,8900000000.0,86.78,,,,,,426000000000.0,36000000000.0,35500000000.0,21000000000.0,204.75,False,False,True,False,False,103768142.0,1204849.0,102744280.0,153280000000.0,9618000000.0,18440000000.0,12737000000.0,123.46,266203000000.0,185423000000.0,0.697,1800.37,,,,,,,,,,,,,,,,,,,4401,ＡＤＥＫＡ,化学
2023-05-12 00:00:00+09:00,15:00:00,77290,20230425552609,FYFinancialStatements_Consolidated_JP,FY,2022-04-01,2023-03-31 00:00:00+09:00,2022-04-01 00:00:00+09:00,2023-03-31 00:00:00+09:00,2023-04-01,2024-03-31,146801000000.0,34494000000.0,35297000000.0,23630000000.0,581.33,575.62,209032000000.0,146028000000.0,0.69,3573.81,1000000000.0,-8421000000.0,-2174000000.0,40036000000.0,109.0,126.0,235.0,9521000000.0,0.403,,,,85.0,85.0,170.0,0.402,,,,,,61000000000.0,11000000000.0,11000000000.0,8000000000.0,198.9,,,,,,129000000000.0,24000000000.0,24000000000.0,17000000000.0,422.82,False,True,True,False,False,41903281.0,1529552.0,40649475.0,122274000000.0,26395000000.0,32408000000.0,22835000000.0,561.77,175187000000.0,119462000000.0,0.676,2932.37,,,,,,,,,,,,,,,,,,,7729,東京精密,精密機器
2023-05-12 00:00:00+09:00,15:02:00,67280,20230512569318,3QFinancialStatements_Consolidated_JP,3Q,2022-07-01,2023-03-31 00:00:00+09:00,2022-07-01 00:00:00+09:00,2023-06-30 00:00:00+09:00,,,160959000000.0,12743000000.0,15663000000.0,11756000000.0,238.7,,338903000000.0,199096000000.0,0.569,,-3615000000.0,-10085000000.0,-9307000000.0,83095000000.0,,,,,,,123.0,123.0,,,,,,,,,,,,,,,215000000000.0,17500000000.0,21000000000.0,16000000000.0,324.88,,,,,,True,True,False,False,False,49355938.0,106983.0,49248958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6728,アルバック,電気機器
2023-05-15 00:00:00+09:00,11:30:00,42030,20230512568548,FYFinancialStatements_Consolidated_IFRS,FY,2022-04-01,2023-03-31 00:00:00+09:00,2022-04-01 00:00:00+09:00,2023-03-31 00:00:00+09:00,2023-04-01,2024-03-31,284939000000.0,24823000000.0,,20289000000.0,431.19,,378457000000.0,257692000000.0,0.675,5426.86,23618000000.0,-15648000000.0,-22954000000.0,99620000000.0,60.0,70.0,130.0,6117000000.0,0.301,,,,70.0,70.0,140.0,0.304,,,,,,,,,,,,,,,,295000000000.0,,,21500000000.0,459.84,False,False,False,False,,49590478.0,2535917.0,47055134.0,99672000000.0,7744000000.0,16002000000.0,14685000000.0,312.09,217223000000.0,126283000000.0,0.581,2683.78,,,,,,,,,,,,,,,,,,,4203,住友ベークライト,化学
2023-05-15 00:00:00+09:00,15:30:00,68900,20230515571820,DividendForecastRevision,FY,2022-04-01,2023-03-31 00:00:00+09:00,2022-04-01 00:00:00+09:00,2023-03-31 00:00:00+09:00,,,,,,,,,,,,,,,,,,,,,,,55.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6890,フェローテックホールディングス,電気機器
2023-05-15 00:00:00+09:00,15:30:00,68900,20230515571838,FYFinancialStatements_Consolidated_JP,FY,2022-04-01,2023-03-31 00:00:00+09:00,2022-04-01 00:00:00+09:00,2023-03-31 00:00:00+09:00,2023-04-01,2024-03-31,210810000000.0,35042000000.0,42448000000.0,29702000000.0,644.81,633.15,410648000000.0,249656000000.0,0.447,3916.07,43024000000.0,-68760000000.0,68718000000.0,95905000000.0,50.0,55.0,105.0,4922000000.0,0.163,,,,50.0,50.0,100.0,0.261,,,,,,105000000000.0,15000000000.0,13500000000.0,8500000000.0,180.8,,,,,,220000000000.0,32500000000.0,30000000000.0,18000000000.0,382.88,False,True,False,False,False,47011067.0,94305.0,46064284.0,10271000000.0,7395000000.0,6988000000.0,6330000000.0,137.43,119952000000.0,79406000000.0,0.662,1691.63,,,,,,,,,,,,,,,,,,,6890,フェローテックホールディングス,電気機器
2023-05-15 00:00:00+09:00,16:00:00,42720,20230515571914,FYFinancialStatements_Consolidated_JP,FY,2022-04-01,2023-03-31 00:00:00+09:00,2022-04-01 00:00:00+09:00,2023-03-31 00:00:00+09:00,2023-04-01,2024-03-31,198380000000.0,21505000000.0,23025000000.0,14984000000.0,89.36,89.33,322858000000.0,255027000000.0,0.787,1532.35,20039000000.0,-15158000000.0,-7950000000.0,53096000000.0,20.0,25.0,45.0,7511000000.0,0.504,,,,22.5,22.5,45.0,,,,,,,97100000000.0,5300000000.0,6200000000.0,4400000000.0,26.54,,,,,,202300000000.0,13000000000.0,14000000000.0,10500000000.0,63.34,False,False,False,False,False,170503570.0,4732954.0,167682359.0,128028000000.0,10501000000.0,17240000000.0,12632000000.0,75.33,237521000000.0,185235000000.0,0.78,1117.38,,,,,,,,,,,,,,,,,,,4272,日本化薬,化学
2023-05-31 00:00:00+09:00,15:00:00,43690,20230524581385,1QFinancialStatements_Consolidated_JP,1Q,2023-02-01,2023-04-30 00:00:00+09:00,2023-02-01 00:00:00+09:00,2024-01-31 00:00:00+09:00,,,3228000000.0,874000000.0,1298000000.0,992000000.0,30.54,,31224000000.0,25815000000.0,0.827,,2619901000.0,-242518000.0,-1131306000.0,12387881000.0,,,,,,0.0,30.0,30.0,,,,,7100000000.0,1620000000.0,2410000000.0,1870000000.0,57.54,,,,,,15400000000.0,3500000000.0,5450000000.0,4250000000.0,130.78,,,,,,False,False,False,False,False,32498640.0,1702.0,32496938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4369,トリケミカル研究所,化学
2023-06-05 00:00:00+09:00,15:00:00,69630,20230601592337,DividendForecastRevision,FY,2023-04-01,2024-03-31 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,,,,,,,,,,,,,,,,,,,,100.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6963,ローム,電気機器
2023-06-14 00:00:00+09:00,10:00:00,44010,20230614502894,FYFinancialStatements_Consolidated_JP,FY,2022-04-01,2023-03-31 00:00:00+09:00,2022-04-01 00:00:00+09:00,2023-03-31 00:00:00+09:00,2023-04-01,2024-03-31,403343000000.0,32369000000.0,32579000000.0,16778000000.0,163.3,,500068000000.0,311709000000.0,0.522,2544.28,17253000000.0,-19520000000.0,-2618000000.0,79537000000.0,35.0,35.0,70.0,7209000000.0,0.429,,,,40.0,40.0,80.0,0.391,,,,,,202000000000.0,15000000000.0,14700000000.0,8900000000.0,86.78,,,,,,426000000000.0,36000000000.0,35500000000.0,21000000000.0,204.75,False,False,True,False,False,103768142.0,1204849.0,102744280.0,153280000000.0,9618000000.0,18440000000.0,12737000000.0,123.46,266203000000.0,185423000000.0,0.697,1800.37,,,,,,,,,,,,,,,,,,,4401,ＡＤＥＫＡ,化学
2023-07-11 00:00:00+09:00,15:00:00,63230,20230710519485,1QFinancialStatements_Consolidated_JP,1Q,2023-03-01,2023-05-31 00:00:00+09:00,2023-03-01 00:00:00+09:00,2024-02-29 00:00:00+09:00,,,16693000000.0,4718000000.0,5208000000.0,3557000000.0,201.91,201.54,140392000000.0,80099000000.0,0.524,,,,,,,,,,,0.0,135.0,135.0,,,,,43127000000.0,10673000000.0,10643000000.0,7633000000.0,433.29,,,,,,88026000000.0,21619000000.0,21553000000.0,15718000000.0,892.13,,,,,,False,False,False,False,False,17640000.0,19791.0,17616538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6323,ローツェ,機械
2023-07-20 00:00:00+09:00,16:00:00,61460,20230718523778,1QFinancialStatements_Consolidated_JP,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,53961000000.0,16972000000.0,18162000000.0,12682000000.0,117.09,116.68,454512000000.0,339206000000.0,0.744,,,,,,,,,,,67.0,,,,,,,119300000000.0,39400000000.0,40700000000.0,28700000000.0,264.93,,,,,,,,,,,,,,,,False,False,False,False,False,108348183.0,15836.0,108309308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6146,ディスコ,精密機器
2023-07-20 00:00:00+09:00,16:00:00,61460,20230719523930,EarnForecastRevision,2Q,2023-04-01,2023-09-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97300000000.0,32000000000.0,48900000000.0,37800000000.0,348.93,,,,,,,,,,,,,,6146,ディスコ,精密機器
2023-07-24 00:00:00+09:00,16:45:00,69200,20230724525803,EarnForecastRevision,FY,2022-07-01,2023-06-30 00:00:00+09:00,2022-07-01 00:00:00+09:00,2023-06-30 00:00:00+09:00,,,,,,,,,,,,,,,,,,,,,,,126.0,178.0,,,,,,,,,,,,,,,152000000000.0,61000000000.0,63000000000.0,45000000000.0,498.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6920,レーザーテック,電気機器
2023-07-26 00:00:00+09:00,15:00:00,68570,20230725526530,1QFinancialStatements_Consolidated_IFRS,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,101251000000.0,14269000000.0,,9202000000.0,49.95,49.76,607680000000.0,383623000000.0,0.631,,-3947000000.0,-13310000000.0,6757000000.0,78873000000.0,,,,,,65.0,,,,,,,,,,,,,,,,,480000000000.0,105000000000.0,,78000000000.0,,,,,,,False,False,False,False,,191542265.0,7030447.0,184227254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6857,アドバンテスト,電気機器
2023-07-27 00:00:00+09:00,09:00:00,40430,20230621508024,1QFinancialStatements_Consolidated_JP,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,84886000000.0,5142000000.0,5653000000.0,4304000000.0,59.82,,476381000000.0,244005000000.0,0.489,3239.04,,,,,,,,,,35.0,35.0,70.0,,,,,,,,,,,,,,,380000000000.0,30000000000.0,30000000000.0,22000000000.0,305.77,,,,,,False,False,True,True,False,72088327.0,137545.0,71950340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4043,トクヤマ,化学
2023-07-27 00:00:00+09:00,15:00:00,40630,20230725526801,1QFinancialStatements_Consolidated_JP,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,599201000000.0,190820000000.0,217115000000.0,153633000000.0,76.13,76.06,4757574000000.0,4102042000000.0,0.828,1950.53,,,,,,,,,,50.0,50.0,100.0,,,,,,,,,,,,,,,2300000000000.0,700000000000.0,760000000000.0,520000000000.0,257.6,,,,,,False,False,False,False,False,2024122965.0,5686705.0,2018063509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4063,信越化学工業,化学
2023-07-27 00:00:00+09:00,15:00:00,67230,20230727527742,2QFinancialStatements_Consolidated_IFRS,2Q,2023-01-01,2023-06-30 00:00:00+09:00,2023-01-01 00:00:00+09:00,2023-12-31 00:00:00+09:00,,,728091000000.0,220522000000.0,,195805000000.0,109.96,107.89,3122366000000.0,1895561000000.0,0.606,,228970000000.0,-52302000000.0,-115561000000.0,458083000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,,1958454023.0,193208215.0,1780764049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6723,ルネサスエレクトロニクス,電気機器
2023-07-28 00:00:00+09:00,15:00:00,65260,20230728528812,1QFinancialStatements_Consolidated_JP,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,61447000000.0,10109000000.0,11109000000.0,7952000000.0,232.42,221.4,184043000000.0,115472000000.0,0.627,,-4508000000.0,-4227000000.0,-3356000000.0,33934000000.0,,,,,,105.0,105.0,210.0,,,,,,,,,,,,,,,200000000000.0,22500000000.0,22500000000.0,17500000000.0,504.55,,,,,,False,False,False,False,False,34838421.0,55.0,34213614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6526,ソシオネクスト,電気機器
2023-07-28 00:00:00+09:00,15:30:00,41860,20230728529266,EarnForecastRevision,2Q,2023-01-01,2023-06-30 00:00:00+09:00,2023-01-01 00:00:00+09:00,2023-12-31 00:00:00+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77600000000.0,10900000000.0,11800000000.0,5300000000.0,132.89,,,,,,164000000000.0,23500000000.0,25000000000.0,13500000000.0,334.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4186,東京応化工業,化学
2023-07-28 00:00:00+09:00,15:30:00,77350,20230727528687,1QFinancialStatements_Consolidated_JP,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,99690000000.0,13418000000.0,13683000000.0,9428000000.0,198.86,193.69,611729000000.0,299104000000.0,0.489,,39803000000.0,-17573000000.0,-17219000000.0,181420000000.0,,,,,,140.0,114.0,,,,,,215500000000.0,32500000000.0,31000000000.0,20000000000.0,421.83,,,,,,495000000000.0,85000000000.0,82000000000.0,58000000000.0,611.65,,,,,,False,False,False,False,False,50794866.0,3381977.0,47411718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7735,ＳＣＲＥＥＮホールディングス,電気機器
2023-07-31 00:00:00+09:00,13:30:00,77410,20230728529724,1QFinancialStatements_Consolidated_IFRS,1Q,2023-04-01,2023-06-30 00:00:00+09:00,2023-04-01 00:00:00+09:00,2024-03-31 00:00:00+09:00,,,182288000000.0,,,38215000000.0,108.07,108.01,1094924000000.0,865603000000.0,0.793,,,,,455470000000.0,,,,,,,,,,,,,365000000000.0,,,80500000000.0,227.64,,,,,,,,,,,,,,,,True,False,False,False,,354088520.0,468389.0,353633004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7741,ＨＯＹＡ,精密機器
